Date,Shop,Product_Category,Qty,Amount,Sales Price,No.,Year,Month,Year-Month,DayOfWeek,Quarter
2022-01-07,99 Warehouse,Kids Wear,94.0,850400.91,9422.034411764706,34,2022,1,2022-01,Friday,1
2022-01-07,99 Warehouse,Miscellaneous,4.0,20689.64,5172.41,4,2022,1,2022-01,Friday,1
2022-01-07,99 Warehouse,Mixed Clothing,6.0,46810.340000000004,7198.275000000001,4,2022,1,2022-01,Friday,1
2022-01-07,99 Warehouse,Outerwear,136.0,897745.68,6582.422926829269,41,2022,1,2022-01,Friday,1
2022-01-07,99 Warehouse,Pants & Bottoms,144.0,1050325.06,7636.259277108434,83,2022,1,2022-01,Friday,1
2022-01-07,99 Warehouse,Shirts & Tops,238.0,1931012.97,8440.517529411765,85,2022,1,2022-01,Friday,1
2022-01-07,99 Warehouse,Sports Wear,18.0,132426.72999999998,7348.354545454545,11,2022,1,2022-01,Friday,1
2022-01-08,901 - Gikomba,Dresses & Skirts,1.0,7327.59,7327.59,1,2022,1,2022-01,Saturday,1
2022-01-08,901 - Gikomba,Home Textiles,4.0,31637.940000000002,7909.485000000001,4,2022,1,2022-01,Saturday,1
2022-01-08,901 - Gikomba,Kids Wear,2.0,13793.1,6896.55,1,2022,1,2022-01,Saturday,1
2022-01-08,901 - Gikomba,Outerwear,2.0,13793.1,6896.55,1,2022,1,2022-01,Saturday,1
2022-01-08,901 - Gikomba,Pants & Bottoms,5.0,37931.04,7758.623333333334,3,2022,1,2022-01,Saturday,1
2022-01-08,901 - Gikomba,Shirts & Tops,2.0,10344.83,5172.42,1,2022,1,2022-01,Saturday,1
2022-01-08,901 - Gikomba,Work Wear,1.0,12068.97,12068.97,1,2022,1,2022-01,Saturday,1
2022-01-08,904 - Kericho,Bags & Accessories,1.0,6465.52,6465.52,1,2022,1,2022-01,Saturday,1
2022-01-08,904 - Kericho,Footwear,1.0,4310.34,4310.34,1,2022,1,2022-01,Saturday,1
2022-01-08,904 - Kericho,Home Textiles,1.0,7586.21,7586.21,1,2022,1,2022-01,Saturday,1
2022-01-08,904 - Kericho,Miscellaneous,6.0,35344.83,6465.52,2,2022,1,2022-01,Saturday,1
2022-01-08,904 - Kericho,Pants & Bottoms,2.0,11206.9,5603.45,1,2022,1,2022-01,Saturday,1
2022-01-08,904 - Kericho,Shirts & Tops,2.0,13793.1,6896.55,1,2022,1,2022-01,Saturday,1
2022-01-08,904.5 Meru WS,Home Textiles,1.0,7672.41,7672.41,1,2022,1,2022-01,Saturday,1
2022-01-08,904.5 Meru WS,Kids Wear,7.0,55517.24,8172.416,5,2022,1,2022-01,Saturday,1
2022-01-08,904.5 Meru WS,Miscellaneous,2.0,14655.18,7327.59,2,2022,1,2022-01,Saturday,1
2022-01-08,904.5 Meru WS,Mixed Clothing,1.0,6896.55,6896.55,1,2022,1,2022-01,Saturday,1
2022-01-08,904.5 Meru WS,Outerwear,2.0,14482.76,7241.38,2,2022,1,2022-01,Saturday,1
2022-01-08,904.5 Meru WS,Pants & Bottoms,2.0,15086.199999999999,7543.099999999999,2,2022,1,2022-01,Saturday,1
2022-01-08,904.5 Meru WS,Shirts & Tops,1.0,7327.59,7327.59,1,2022,1,2022-01,Saturday,1
2022-01-08,905 - Eldoret,Kids Wear,2.0,13793.1,6896.55,1,2022,1,2022-01,Saturday,1
2022-01-08,905 - Eldoret,Miscellaneous,6.0,40086.21,6681.0375,4,2022,1,2022-01,Saturday,1
2022-01-08,905 - Eldoret,Mixed Clothing,2.0,10344.82,5172.41,2,2022,1,2022-01,Saturday,1
2022-01-08,905 - Eldoret,Outerwear,1.0,6896.55,6896.55,1,2022,1,2022-01,Saturday,1
2022-01-08,905 - Eldoret,Pants & Bottoms,7.0,52758.619999999995,7801.724999999999,6,2022,1,2022-01,Saturday,1
2022-01-08,905 - Eldoret,Shirts & Tops,2.0,11206.9,5603.45,2,2022,1,2022-01,Saturday,1
2022-01-08,907-Kisumu WS,Dresses & Skirts,1.0,7327.59,7327.59,1,2022,1,2022-01,Saturday,1
2022-01-08,907-Kisumu WS,Footwear,2.0,9051.720000000001,4525.860000000001,2,2022,1,2022-01,Saturday,1
2022-01-08,907-Kisumu WS,Home Textiles,1.0,15517.24,15517.24,1,2022,1,2022-01,Saturday,1
2022-01-08,907-Kisumu WS,Miscellaneous,1.0,7327.59,7327.59,1,2022,1,2022-01,Saturday,1
2022-01-08,907-Kisumu WS,Mixed Clothing,1.0,5172.41,5172.41,1,2022,1,2022-01,Saturday,1
2022-01-08,907-Kisumu WS,Outerwear,1.0,5172.41,5172.41,1,2022,1,2022-01,Saturday,1
2022-01-08,907-Kisumu WS,Pants & Bottoms,1.0,9051.72,9051.72,1,2022,1,2022-01,Saturday,1
2022-01-08,907-Kisumu WS,Shirts & Tops,1.0,6896.55,6896.55,1,2022,1,2022-01,Saturday,1
2022-01-08,907-Kisumu WS,Underwear & Basics,1.0,7327.59,7327.59,1,2022,1,2022-01,Saturday,1
2022-01-08,913 -Kakamega WS,Dresses & Skirts,1.0,6810.34,6810.34,1,2022,1,2022-01,Saturday,1
2022-01-08,913 -Kakamega WS,Home Textiles,1.0,7758.62,7758.62,1,2022,1,2022-01,Saturday,1
2022-01-08,913 -Kakamega WS,Kids Wear,5.0,56206.89,11357.7575,4,2022,1,2022-01,Saturday,1
2022-01-08,913 -Kakamega WS,Miscellaneous,6.0,42241.38,6752.876666666667,3,2022,1,2022-01,Saturday,1
2022-01-08,913 -Kakamega WS,Mixed Clothing,2.0,9482.75,4741.375,2,2022,1,2022-01,Saturday,1
2022-01-08,913 -Kakamega WS,Outerwear,4.0,24310.35,6077.5875,4,2022,1,2022-01,Saturday,1
2022-01-08,913 -Kakamega WS,Pants & Bottoms,7.0,47844.82,6824.711666666667,6,2022,1,2022-01,Saturday,1
2022-01-08,913 -Kakamega WS,Shirts & Tops,1.0,5603.45,5603.45,1,2022,1,2022-01,Saturday,1
2022-01-08,99 Warehouse,Bath & Linens,1.0,11301.72,11301.72,1,2022,1,2022-01,Saturday,1
2022-01-08,99 Warehouse,Bulk Items,92.0,75000.0,646.55,2,2022,1,2022-01,Saturday,1
2022-01-08,99 Warehouse,Kids Wear,3.0,29564.66,9854.886666666667,3,2022,1,2022-01,Saturday,1
2022-01-08,99 Warehouse,Miscellaneous,1.0,6961.21,6961.21,1,2022,1,2022-01,Saturday,1
2022-01-09,901 - Gikomba,Bags & Accessories,2.0,23275.86,11637.93,1,2022,1,2022-01,Sunday,1
2022-01-09,901 - Gikomba,Bath & Linens,2.0,27413.79,13706.9,1,2022,1,2022-01,Sunday,1
2022-01-09,901 - Gikomba,Leather Goods,1.0,6896.55,6896.55,1,2022,1,2022-01,Sunday,1
2022-01-09,901 - Gikomba,Outerwear,25.0,185775.86,7706.898000000001,5,2022,1,2022-01,Sunday,1
2022-01-09,901 - Gikomba,Pants & Bottoms,7.0,49137.93,7471.263333333333,3,2022,1,2022-01,Sunday,1
2022-01-09,901 - Gikomba,Shirts & Tops,38.0,280086.21,7471.266666666666,3,2022,1,2022-01,Sunday,1
2022-01-09,904 - Kericho,Bags & Accessories,2.0,23620.69,11810.35,1,2022,1,2022-01,Sunday,1
2022-01-09,904 - Kericho,Bath & Linens,1.0,13706.9,13706.9,1,2022,1,2022-01,Sunday,1
2022-01-09,904 - Kericho,Dresses & Skirts,1.0,6810.34,6810.34,1,2022,1,2022-01,Sunday,1
2022-01-09,904 - Kericho,Footwear,3.0,12931.02,4310.34,3,2022,1,2022-01,Sunday,1
2022-01-09,904 - Kericho,Home Textiles,1.0,18103.45,18103.45,1,2022,1,2022-01,Sunday,1
2022-01-09,904 - Kericho,Kids Wear,6.0,58448.28,9534.484,5,2022,1,2022-01,Sunday,1
2022-01-09,904 - Kericho,Miscellaneous,6.0,40086.22,6810.348,5,2022,1,2022-01,Sunday,1
2022-01-09,904 - Kericho,Mixed Clothing,2.0,8620.69,4310.35,1,2022,1,2022-01,Sunday,1
2022-01-09,904 - Kericho,Outerwear,26.0,190517.23,7381.46625,8,2022,1,2022-01,Sunday,1
2022-01-09,904 - Kericho,Pants & Bottoms,16.0,113922.42000000001,7179.118888888889,9,2022,1,2022-01,Sunday,1
2022-01-09,904 - Kericho,Shirts & Tops,10.0,85172.42,8045.978333333333,6,2022,1,2022-01,Sunday,1
2022-01-09,904.5 Meru WS,Bags & Accessories,1.0,6465.52,6465.52,1,2022,1,2022-01,Sunday,1
2022-01-09,904.5 Meru WS,Home Textiles,2.0,14310.35,7155.175,2,2022,1,2022-01,Sunday,1
2022-01-09,904.5 Meru WS,Kids Wear,3.0,21982.760000000002,7327.59,2,2022,1,2022-01,Sunday,1
2022-01-09,904.5 Meru WS,Miscellaneous,6.0,37500.009999999995,6357.7625,4,2022,1,2022-01,Sunday,1
2022-01-09,904.5 Meru WS,Outerwear,34.0,240086.22,7338.36375,8,2022,1,2022-01,Sunday,1
2022-01-09,904.5 Meru WS,Pants & Bottoms,61.0,439008.63,8225.575833333334,12,2022,1,2022-01,Sunday,1
2022-01-09,904.5 Meru WS,Shirts & Tops,21.0,167068.96,7658.045833333334,12,2022,1,2022-01,Sunday,1
2022-01-09,904.5 Meru WS,Work Wear,3.0,36206.9,12068.97,1,2022,1,2022-01,Sunday,1
2022-01-09,905 - Eldoret,Bags & Accessories,8.0,68534.48,9827.586,5,2022,1,2022-01,Sunday,1
2022-01-09,905 - Eldoret,Dresses & Skirts,3.0,21034.48,7011.493333333333,3,2022,1,2022-01,Sunday,1
2022-01-09,905 - Eldoret,Footwear,12.0,51724.130000000005,4310.343333333333,3,2022,1,2022-01,Sunday,1
2022-01-09,905 - Eldoret,Home Textiles,1.0,7715.52,7715.52,1,2022,1,2022-01,Sunday,1
2022-01-09,905 - Eldoret,Miscellaneous,14.0,90948.27,6403.941428571428,7,2022,1,2022-01,Sunday,1
2022-01-09,905 - Eldoret,Mixed Clothing,3.0,22413.79,6681.035,2,2022,1,2022-01,Sunday,1
2022-01-09,905 - Eldoret,Outerwear,44.0,309482.75,7227.0125,12,2022,1,2022-01,Sunday,1
2022-01-09,905 - Eldoret,Pants & Bottoms,36.0,237155.18,7784.4839999999995,5,2022,1,2022-01,Sunday,1
2022-01-09,905 - Eldoret,Shirts & Tops,22.0,196551.72,9288.793749999999,8,2022,1,2022-01,Sunday,1
2022-01-09,907-Kisumu WS,Bags & Accessories,2.0,23620.69,11810.35,1,2022,1,2022-01,Sunday,1
2022-01-09,907-Kisumu WS,Bath & Linens,3.0,41120.69,13706.9,2,2022,1,2022-01,Sunday,1
2022-01-09,907-Kisumu WS,Dresses & Skirts,1.0,7327.59,7327.59,1,2022,1,2022-01,Sunday,1
2022-01-09,907-Kisumu WS,Footwear,2.0,9051.720000000001,4525.860000000001,2,2022,1,2022-01,Sunday,1
2022-01-09,907-Kisumu WS,Home Textiles,1.0,15517.24,15517.24,1,2022,1,2022-01,Sunday,1
2022-01-09,907-Kisumu WS,Kids Wear,10.0,73706.90000000001,7686.781666666667,6,2022,1,2022-01,Sunday,1
2022-01-09,907-Kisumu WS,Miscellaneous,10.0,62931.03,6465.516666666666,6,2022,1,2022-01,Sunday,1
2022-01-09,907-Kisumu WS,Mixed Clothing,4.0,17241.370000000003,4310.343333333333,3,2022,1,2022-01,Sunday,1
2022-01-09,907-Kisumu WS,Outerwear,28.0,202413.77,6810.344285714286,7,2022,1,2022-01,Sunday,1
2022-01-09,907-Kisumu WS,Pants & Bottoms,14.0,108491.36,7874.998999999999,10,2022,1,2022-01,Sunday,1
2022-01-09,907-Kisumu WS,Shirts & Tops,12.0,98965.53,8866.997142857143,7,2022,1,2022-01,Sunday,1
2022-01-09,913 -Kakamega WS,Bags & Accessories,1.0,11637.93,11637.93,1,2022,1,2022-01,Sunday,1
2022-01-09,913 -Kakamega WS,Bath & Linens,1.0,13362.07,13362.07,1,2022,1,2022-01,Sunday,1
2022-01-09,913 -Kakamega WS,Footwear,2.0,9051.720000000001,4525.860000000001,2,2022,1,2022-01,Sunday,1
2022-01-09,913 -Kakamega WS,Kids Wear,2.0,13793.1,6896.55,1,2022,1,2022-01,Sunday,1
2022-01-09,913 -Kakamega WS,Miscellaneous,9.0,53879.3,5948.276,5,2022,1,2022-01,Sunday,1
2022-01-09,913 -Kakamega WS,Outerwear,25.0,171551.72,6681.035,4,2022,1,2022-01,Sunday,1
2022-01-09,913 -Kakamega WS,Pants & Bottoms,10.0,82327.6,8135.7775,8,2022,1,2022-01,Sunday,1
2022-01-09,913 -Kakamega WS,Shirts & Tops,10.0,84310.34,8031.610000000001,6,2022,1,2022-01,Sunday,1
2022-01-10,901 - Gikomba,Home Textiles,1.0,15517.24,15517.24,1,2022,1,2022-01,Monday,1
2022-01-10,901 - Gikomba,Outerwear,1.0,8534.48,8534.48,1,2022,1,2022-01,Monday,1
2022-01-10,901 - Gikomba,Pants & Bottoms,1.0,8793.1,8793.1,1,2022,1,2022-01,Monday,1
2022-01-10,904 - Kericho,Bags & Accessories,1.0,11810.34,11810.34,1,2022,1,2022-01,Monday,1
2022-01-10,904 - Kericho,Dresses & Skirts,1.0,7327.59,7327.59,1,2022,1,2022-01,Monday,1
2022-01-10,904 - Kericho,Kids Wear,2.0,19310.34,9655.17,2,2022,1,2022-01,Monday,1
2022-01-10,904 - Kericho,Miscellaneous,1.0,6034.48,6034.48,1,2022,1,2022-01,Monday,1
2022-01-10,904 - Kericho,Outerwear,2.0,12672.42,6336.21,2,2022,1,2022-01,Monday,1
2022-01-10,904 - Kericho,Shirts & Tops,5.0,31034.480000000003,6681.035,2,2022,1,2022-01,Monday,1
2022-01-10,904.5 Meru WS,Dresses & Skirts,1.0,6034.48,6034.48,1,2022,1,2022-01,Monday,1
2022-01-10,904.5 Meru WS,Pants & Bottoms,2.0,17887.93,8943.965,2,2022,1,2022-01,Monday,1
2022-01-10,904.5 Meru WS,Shirts & Tops,3.0,21896.55,7198.275,2,2022,1,2022-01,Monday,1
2022-01-10,905 - Eldoret,Home Textiles,1.0,7758.62,7758.62,1,2022,1,2022-01,Monday,1
2022-01-10,905 - Eldoret,Kids Wear,1.0,8534.48,8534.48,1,2022,1,2022-01,Monday,1
2022-01-10,905 - Eldoret,Pants & Bottoms,2.0,14137.93,7068.965,2,2022,1,2022-01,Monday,1
2022-01-10,905 - Eldoret,Shirts & Tops,1.0,7327.59,7327.59,1,2022,1,2022-01,Monday,1
2022-01-10,907-Kisumu WS,Dresses & Skirts,1.0,6896.55,6896.55,1,2022,1,2022-01,Monday,1
2022-01-10,907-Kisumu WS,Home Textiles,1.0,17241.38,17241.38,1,2022,1,2022-01,Monday,1
2022-01-10,907-Kisumu WS,Kids Wear,6.0,41810.340000000004,6982.758,5,2022,1,2022-01,Monday,1
2022-01-10,907-Kisumu WS,Miscellaneous,3.0,20689.66,6896.553333333333,3,2022,1,2022-01,Monday,1
2022-01-10,907-Kisumu WS,Mixed Clothing,3.0,13362.07,4525.865,2,2022,1,2022-01,Monday,1
2022-01-10,907-Kisumu WS,Pants & Bottoms,4.0,27413.78,6853.445,4,2022,1,2022-01,Monday,1
2022-01-10,907-Kisumu WS,Shirts & Tops,2.0,10344.82,5172.41,2,2022,1,2022-01,Monday,1
2022-01-10,913 -Kakamega WS,Footwear,1.0,4741.38,4741.38,1,2022,1,2022-01,Monday,1
2022-01-10,913 -Kakamega WS,Kids Wear,6.0,43017.229999999996,7306.0325,4,2022,1,2022-01,Monday,1
2022-01-10,913 -Kakamega WS,Miscellaneous,2.0,12068.97,6034.49,1,2022,1,2022-01,Monday,1
2022-01-10,913 -Kakamega WS,Outerwear,4.0,27586.2,6896.55,3,2022,1,2022-01,Monday,1
2022-01-10,913 -Kakamega WS,Pants & Bottoms,2.0,14310.34,7155.17,2,2022,1,2022-01,Monday,1
2022-01-10,913 -Kakamega WS,Shirts & Tops,4.0,30603.44,7650.86,4,2022,1,2022-01,Monday,1
2022-01-11,901 - Gikomba,Bulk Items,1.0,11206.9,11206.9,1,2022,1,2022-01,Tuesday,1
2022-01-11,901 - Gikomba,Dresses & Skirts,2.0,13793.1,6896.55,1,2022,1,2022-01,Tuesday,1
2022-01-11,901 - Gikomba,Home Textiles,2.0,21551.72,10775.86,2,2022,1,2022-01,Tuesday,1
2022-01-11,901 - Gikomba,Mixed Clothing,1.0,9051.72,9051.72,1,2022,1,2022-01,Tuesday,1
2022-01-11,901 - Gikomba,Outerwear,18.0,130431.04000000001,6594.83,2,2022,1,2022-01,Tuesday,1
2022-01-11,901 - Gikomba,Pants & Bottoms,3.0,23275.870000000003,7758.623333333334,3,2022,1,2022-01,Tuesday,1
2022-01-11,901 - Gikomba,Shirts & Tops,1.0,9913.79,9913.79,1,2022,1,2022-01,Tuesday,1
2022-01-11,904 - Kericho,Bath & Linens,1.0,11896.55,11896.55,1,2022,1,2022-01,Tuesday,1
2022-01-11,904 - Kericho,Kids Wear,5.0,36120.69,7715.514999999999,2,2022,1,2022-01,Tuesday,1
2022-01-11,904 - Kericho,Miscellaneous,1.0,6034.48,6034.48,1,2022,1,2022-01,Tuesday,1
2022-01-11,904 - Kericho,Outerwear,2.0,15086.21,7543.105,2,2022,1,2022-01,Tuesday,1
2022-01-11,904 - Kericho,Pants & Bottoms,1.0,8793.1,8793.1,1,2022,1,2022-01,Tuesday,1
2022-01-11,904.5 Meru WS,Bags & Accessories,1.0,11810.34,11810.34,1,2022,1,2022-01,Tuesday,1
2022-01-11,904.5 Meru WS,Footwear,5.0,21551.71,4310.34,3,2022,1,2022-01,Tuesday,1
2022-01-11,904.5 Meru WS,Kids Wear,1.0,8534.48,8534.48,1,2022,1,2022-01,Tuesday,1
2022-01-11,904.5 Meru WS,Outerwear,3.0,19827.58,6465.514999999999,2,2022,1,2022-01,Tuesday,1
2022-01-11,904.5 Meru WS,Shirts & Tops,2.0,18448.28,9224.14,2,2022,1,2022-01,Tuesday,1
2022-01-11,905 - Eldoret,Kids Wear,1.0,6896.55,6896.55,1,2022,1,2022-01,Tuesday,1
2022-01-11,905 - Eldoret,Miscellaneous,1.0,7327.59,7327.59,1,2022,1,2022-01,Tuesday,1
2022-01-11,905 - Eldoret,Outerwear,5.0,29310.34,6250.0,4,2022,1,2022-01,Tuesday,1
2022-01-11,905 - Eldoret,Shirts & Tops,1.0,7500.0,7500.0,1,2022,1,2022-01,Tuesday,1
2022-01-11,907-Kisumu WS,Bath & Linens,1.0,13706.9,13706.9,1,2022,1,2022-01,Tuesday,1
2022-01-11,907-Kisumu WS,Dresses & Skirts,1.0,7327.59,7327.59,1,2022,1,2022-01,Tuesday,1
2022-01-11,907-Kisumu WS,Home Textiles,1.0,7327.59,7327.59,1,2022,1,2022-01,Tuesday,1
2022-01-11,907-Kisumu WS,Kids Wear,1.0,6896.55,6896.55,1,2022,1,2022-01,Tuesday,1
2022-01-11,907-Kisumu WS,Mixed Clothing,2.0,8620.69,4310.35,1,2022,1,2022-01,Tuesday,1
2022-01-11,907-Kisumu WS,Outerwear,3.0,20517.24,6810.345,2,2022,1,2022-01,Tuesday,1
2022-01-11,907-Kisumu WS,Pants & Bottoms,4.0,28362.06,7155.170000000001,3,2022,1,2022-01,Tuesday,1
2022-01-11,907-Kisumu WS,Shirts & Tops,3.0,21120.68,7040.2266666666665,3,2022,1,2022-01,Tuesday,1
2022-01-11,913 -Kakamega WS,Kids Wear,3.0,20689.65,6896.55,2,2022,1,2022-01,Tuesday,1
2022-01-11,913 -Kakamega WS,Miscellaneous,2.0,12068.97,6034.49,1,2022,1,2022-01,Tuesday,1
2022-01-11,913 -Kakamega WS,Mixed Clothing,2.0,13362.06,6681.03,2,2022,1,2022-01,Tuesday,1
2022-01-11,913 -Kakamega WS,Outerwear,3.0,20689.65,6896.55,2,2022,1,2022-01,Tuesday,1
2022-01-11,913 -Kakamega WS,Shirts & Tops,2.0,15689.66,7844.83,2,2022,1,2022-01,Tuesday,1
2022-01-12,901 - Gikomba,Pants & Bottoms,3.0,28448.28,9482.76,3,2022,1,2022-01,Wednesday,1
2022-01-12,901 - Gikomba,Shirts & Tops,2.0,10344.83,5172.42,1,2022,1,2022-01,Wednesday,1
2022-01-12,904 - Kericho,Bags & Accessories,1.0,11810.34,11810.34,1,2022,1,2022-01,Wednesday,1
2022-01-12,904 - Kericho,Bulk Items,3.0,2586.21,862.07,1,2022,1,2022-01,Wednesday,1
2022-01-12,904 - Kericho,Kids Wear,1.0,8534.48,8534.48,1,2022,1,2022-01,Wednesday,1
2022-01-12,904 - Kericho,Miscellaneous,2.0,14655.17,7327.59,1,2022,1,2022-01,Wednesday,1
2022-01-12,904 - Kericho,Mixed Clothing,5.0,21551.72,4310.34,1,2022,1,2022-01,Wednesday,1
2022-01-12,904 - Kericho,Outerwear,7.0,46551.72,6321.836666666667,3,2022,1,2022-01,Wednesday,1
2022-01-12,904 - Kericho,Shirts & Tops,6.0,36034.49,6422.4175,4,2022,1,2022-01,Wednesday,1
2022-01-12,904.5 Meru WS,Kids Wear,3.0,24913.79,8362.07,2,2022,1,2022-01,Wednesday,1
2022-01-12,904.5 Meru WS,Mixed Clothing,2.0,8620.68,4310.34,2,2022,1,2022-01,Wednesday,1
2022-01-12,904.5 Meru WS,Outerwear,7.0,44827.58,6465.514999999999,4,2022,1,2022-01,Wednesday,1
2022-01-12,904.5 Meru WS,Shirts & Tops,7.0,52155.17,7830.46,6,2022,1,2022-01,Wednesday,1
2022-01-12,905 - Eldoret,Dresses & Skirts,1.0,6465.52,6465.52,1,2022,1,2022-01,Wednesday,1
2022-01-12,905 - Eldoret,Mixed Clothing,4.0,17241.38,4310.35,1,2022,1,2022-01,Wednesday,1
2022-01-12,905 - Eldoret,Pants & Bottoms,1.0,7327.59,7327.59,1,2022,1,2022-01,Wednesday,1
2022-01-12,905 - Eldoret,Shirts & Tops,5.0,31896.550000000003,6752.876666666667,3,2022,1,2022-01,Wednesday,1
2022-01-12,907-Kisumu WS,Bulk Items,6.0,5172.41,862.07,1,2022,1,2022-01,Wednesday,1
2022-01-12,907-Kisumu WS,Dresses & Skirts,1.0,7327.59,7327.59,1,2022,1,2022-01,Wednesday,1
2022-01-12,907-Kisumu WS,Home Textiles,1.0,17241.38,17241.38,1,2022,1,2022-01,Wednesday,1
2022-01-12,907-Kisumu WS,Pants & Bottoms,1.0,6034.48,6034.48,1,2022,1,2022-01,Wednesday,1
2022-01-12,907-Kisumu WS,Shirts & Tops,1.0,9224.14,9224.14,1,2022,1,2022-01,Wednesday,1
2022-01-12,913 -Kakamega WS,Dresses & Skirts,1.0,6896.55,6896.55,1,2022,1,2022-01,Wednesday,1
2022-01-12,913 -Kakamega WS,Miscellaneous,2.0,12931.029999999999,6465.514999999999,2,2022,1,2022-01,Wednesday,1
2022-01-12,913 -Kakamega WS,Mixed Clothing,2.0,9051.720000000001,4525.860000000001,2,2022,1,2022-01,Wednesday,1
2022-01-12,913 -Kakamega WS,Outerwear,1.0,6896.55,6896.55,1,2022,1,2022-01,Wednesday,1
2022-01-12,913 -Kakamega WS,Pants & Bottoms,3.0,18103.45,6034.48,1,2022,1,2022-01,Wednesday,1
2022-01-12,913 -Kakamega WS,Shirts & Tops,3.0,25431.04,8477.013333333334,3,2022,1,2022-01,Wednesday,1
2022-01-12,99 Warehouse,Bath & Linens,6.0,72439.66,11859.915,2,2022,1,2022-01,Wednesday,1
2022-01-12,99 Warehouse,Footwear,160.0,813793.1,5086.21,1,2022,1,2022-01,Wednesday,1
2022-01-12,99 Warehouse,Home Textiles,1.0,15150.86,15150.86,1,2022,1,2022-01,Wednesday,1
2022-01-12,99 Warehouse,Kids Wear,10.0,113017.23999999999,12393.68,3,2022,1,2022-01,Wednesday,1
2022-01-12,99 Warehouse,Mixed Clothing,10.0,98922.41,9892.240000000002,2,2022,1,2022-01,Wednesday,1
2022-01-12,99 Warehouse,Outerwear,1.0,7758.62,7758.62,1,2022,1,2022-01,Wednesday,1
2022-01-12,99 Warehouse,Pants & Bottoms,5.0,52168.1,10673.853333333334,3,2022,1,2022-01,Wednesday,1
2022-01-12,99 Warehouse,Shirts & Tops,9.0,72090.52,8908.046666666667,3,2022,1,2022-01,Wednesday,1
2022-01-13,901 - Gikomba,Dresses & Skirts,2.0,12931.03,6465.52,1,2022,1,2022-01,Thursday,1
2022-01-13,901 - Gikomba,Home Textiles,1.0,9698.28,9698.28,1,2022,1,2022-01,Thursday,1
2022-01-13,901 - Gikomba,Pants & Bottoms,6.0,51551.729999999996,8534.485,2,2022,1,2022-01,Thursday,1
2022-01-13,901 - Gikomba,Shirts & Tops,10.0,75862.06999999999,6681.04,2,2022,1,2022-01,Thursday,1
2022-01-13,904 - Kericho,Dresses & Skirts,1.0,6465.52,6465.52,1,2022,1,2022-01,Thursday,1
2022-01-13,904 - Kericho,Kids Wear,1.0,7327.59,7327.59,1,2022,1,2022-01,Thursday,1
2022-01-13,904 - Kericho,Miscellaneous,3.0,20172.41,6724.14,1,2022,1,2022-01,Thursday,1
2022-01-13,904 - Kericho,Mixed Clothing,1.0,5172.41,5172.41,1,2022,1,2022-01,Thursday,1
2022-01-13,904 - Kericho,Outerwear,2.0,13793.1,6896.55,1,2022,1,2022-01,Thursday,1
2022-01-13,904 - Kericho,Pants & Bottoms,3.0,20689.66,6896.55,1,2022,1,2022-01,Thursday,1
2022-01-13,904 - Kericho,Shirts & Tops,2.0,19396.550000000003,9698.275000000001,2,2022,1,2022-01,Thursday,1
2022-01-13,904.5 Meru WS,Kids Wear,4.0,32758.62,9051.725,2,2022,1,2022-01,Thursday,1
2022-01-13,904.5 Meru WS,Miscellaneous,1.0,6034.48,6034.48,1,2022,1,2022-01,Thursday,1
2022-01-13,904.5 Meru WS,Shirts & Tops,2.0,13793.1,6896.55,2,2022,1,2022-01,Thursday,1
2022-01-13,905 - Eldoret,Dresses & Skirts,1.0,6810.34,6810.34,1,2022,1,2022-01,Thursday,1
2022-01-13,905 - Eldoret,Home Textiles,1.0,15517.24,15517.24,1,2022,1,2022-01,Thursday,1
2022-01-13,905 - Eldoret,Kids Wear,1.0,7327.59,7327.59,1,2022,1,2022-01,Thursday,1
2022-01-13,905 - Eldoret,Miscellaneous,2.0,12068.97,6034.49,1,2022,1,2022-01,Thursday,1
2022-01-13,905 - Eldoret,Outerwear,1.0,7327.59,7327.59,1,2022,1,2022-01,Thursday,1
2022-01-13,905 - Eldoret,Pants & Bottoms,2.0,17887.93,8943.965,2,2022,1,2022-01,Thursday,1
2022-01-13,905 - Eldoret,Shirts & Tops,4.0,31465.52,7112.07,2,2022,1,2022-01,Thursday,1
2022-01-13,907-Kisumu WS,Home Textiles,1.0,18103.45,18103.45,1,2022,1,2022-01,Thursday,1
2022-01-13,907-Kisumu WS,Kids Wear,5.0,36637.93,7327.59,1,2022,1,2022-01,Thursday,1
2022-01-13,907-Kisumu WS,Outerwear,2.0,14655.17,7327.59,1,2022,1,2022-01,Thursday,1
2022-01-13,907-Kisumu WS,Shirts & Tops,2.0,16379.310000000001,8189.655000000001,2,2022,1,2022-01,Thursday,1
2022-01-13,913 -Kakamega WS,Kids Wear,1.0,8534.48,8534.48,1,2022,1,2022-01,Thursday,1
2022-01-13,913 -Kakamega WS,Outerwear,3.0,21982.76,7327.59,1,2022,1,2022-01,Thursday,1
2022-01-13,913 -Kakamega WS,Pants & Bottoms,1.0,7586.21,7586.21,1,2022,1,2022-01,Thursday,1
2022-01-13,99 Warehouse,Bulk Items,10.0,5862.07,560.345,2,2022,1,2022-01,Thursday,1
2022-01-14,901 - Gikomba,Bath & Linens,1.0,13706.9,13706.9,1,2022,1,2022-01,Friday,1
2022-01-14,901 - Gikomba,Dresses & Skirts,4.0,27586.21,6896.55,2,2022,1,2022-01,Friday,1
2022-01-14,901 - Gikomba,Home Textiles,1.0,6465.52,6465.52,1,2022,1,2022-01,Friday,1
