Year,Month,Shop,Product_Category,Qty,Amount,No.
2022.0,8.0,901 - Gikomba,Work Wear,8.0,99137.93,4
2022.0,8.0,904 - Kericho,Bags & Accessories,8.0,77241.36,8
2022.0,8.0,904 - Kericho,Bath & Linens,5.0,63103.45,4
2022.0,8.0,904 - Kericho,Bulk Items,8.0,43534.48,7
2022.0,8.0,904 - Kericho,Dresses & Skirts,23.0,166465.55,20
2022.0,8.0,904 - Kericho,Footwear,23.0,101293.06,16
2022.0,8.0,904 - Kericho,Home Textiles,26.0,290991.43,22
2022.0,8.0,904 - Kericho,Kids Wear,210.0,1780258.74,97
2022.0,8.0,904 - Kericho,Miscellaneous,41.0,252155.2,30
2022.0,8.0,904 - Kericho,Mixed Clothing,34.0,168965.46,23
2022.0,8.0,904 - Kericho,Outerwear,129.0,906896.56,68
2022.0,8.0,904 - Kericho,Pants & Bottoms,146.0,1112413.75,106
2022.0,8.0,904 - Kericho,Shirts & Tops,135.0,1039224.12,92
2022.0,8.0,904 - Kericho,Sports Wear,4.0,30775.86,4
2022.0,8.0,904 - Kericho,Underwear & Basics,3.0,23275.87,3
2022.0,8.0,904 - Kericho,Work Wear,1.0,12500.0,1
2022.0,8.0,904.5 Meru WS,Bags & Accessories,20.0,191293.1,17
2022.0,8.0,904.5 Meru WS,Bath & Linens,23.0,284913.79,19
2022.0,8.0,904.5 Meru WS,Bulk Items,19.0,140086.22,8
2022.0,8.0,904.5 Meru WS,Dresses & Skirts,25.0,192241.36,16
2022.0,8.0,904.5 Meru WS,Footwear,30.0,160344.81,6
2022.0,8.0,904.5 Meru WS,Home Textiles,52.0,442887.98,42
2022.0,8.0,904.5 Meru WS,Kids Wear,171.0,1518362.12,85
2022.0,8.0,904.5 Meru WS,Miscellaneous,54.0,310775.86,32
2022.0,8.0,904.5 Meru WS,Mixed Clothing,35.0,204310.28,29
2022.0,8.0,904.5 Meru WS,Outerwear,212.0,1510431.1,95
2022.0,8.0,904.5 Meru WS,Pants & Bottoms,228.0,1747025.8,134
2022.0,8.0,904.5 Meru WS,Shirts & Tops,212.0,1758448.28,119
2022.0,8.0,904.5 Meru WS,Sports Wear,5.0,38534.479999999996,5
2022.0,8.0,904.5 Meru WS,Underwear & Basics,1.0,7758.62,1
2022.0,8.0,904.5 Meru WS,Work Wear,2.0,24137.93,1
2022.0,8.0,905 - Eldoret,Bags & Accessories,18.0,169827.57,12
2022.0,8.0,905 - Eldoret,Bath & Linens,15.0,193224.13999999998,11
2022.0,8.0,905 - Eldoret,Bulk Items,28.0,53017.24,4
2022.0,8.0,905 - Eldoret,Dresses & Skirts,24.0,195775.87,21
2022.0,8.0,905 - Eldoret,Footwear,27.0,117672.39,10
2022.0,8.0,905 - Eldoret,Home Textiles,38.0,487198.28,27
2022.0,8.0,905 - Eldoret,Kids Wear,220.0,1901293.1,82
2022.0,8.0,905 - Eldoret,Miscellaneous,106.0,618793.1,50
2022.0,8.0,905 - Eldoret,Mixed Clothing,72.0,333189.6,30
2022.0,8.0,905 - Eldoret,Outerwear,184.0,1324137.92,71
2022.0,8.0,905 - Eldoret,Pants & Bottoms,168.0,1269870.69,90
2022.0,8.0,905 - Eldoret,Shirts & Tops,205.0,1608362.0,98
2022.0,8.0,905 - Eldoret,Sports Wear,3.0,23017.239999999998,3
